Date,MA,dayofweek,weekly_ret
2020-11-06,313.2460473879532,4,-0.12429841327629654
2020-11-13,334.609180131316,4,0.08661308203991158
2020-11-20,322.59429060805024,4,0.06819920928453005
2020-11-27,338.6441056237511,4,-0.035907232188162275
2020-12-04,343.91747359406224,4,0.04975232198142421
2020-12-11,327.0087387953183,4,0.015572005780517317
2020-12-18,339.9025229803026,4,-0.04916509365471178
2021-01-08,353.85,4,0.03942947895669158
2021-01-15,323.26,4,0.041033755493794066
2021-01-22,328.99,4,-0.08644906033630073
2021-01-29,316.29,4,0.017725669739528715
2021-02-05,338.75,4,-0.0386029970515821
2021-02-12,341.0,4,0.07101078124505977
2021-02-19,333.17,4,0.006642066420664117
2021-02-26,353.85,4,-0.022961876832844563
2021-03-05,360.88,4,0.062070414503106575
2021-03-12,382.71,4,0.019867175356789613
2021-03-19,356.51,4,0.06049102194635325
